highway,BUILDINGNAME,BLOCK,ROAD,POSTALCODE,XCOORD,YCOORD,LATITUDE,LONGITUDE
PAN ISLAND EXPRESSWAY,null,410,JURONG WEST STREET 42,640410,16099.4221309,37308.1193524,1.3536735276027985,103.7263842876717
PAN ISLAND EXPRESSWAY,null,409,JURONG WEST STREET 42,640409,15981.5080548,37355.0525853,1.3540979270407807,103.72532473687833
PAN ISLAND EXPRESSWAY,HONG KAH COURT,408,JURONG WEST STREET 42,640408,15674.2622317,37431.1871581,1.3547863343579107,103.7225639086775
PAN ISLAND EXPRESSWAY,HONG KAH COURT,407,JURONG WEST STREET 42,640407,15528.7143642,37443.1484902,1.3548944476572728,103.7212560643072
PAN ISLAND EXPRESSWAY,SPRING HAVEN @ JURONG,561B,JURONG WEST STREET 42,642561,15352.49495,37429.5094643,1.3547710271748095,103.71967262747053
PAN ISLAND EXPRESSWAY,null,864,JURONG WEST STREET 81,640864,12557.2739857,36844.9746471,1.3494834012419392,103.69455611802252
PAN ISLAND EXPRESSWAY,NANYANG PEARL,851,JURONG WEST STREET 81,640851,12325.5588287,36525.2338069,1.3465916671126799,103.69247418413785
PAN ISLAND EXPRESSWAY,NANYANG PEARL,852,JURONG WEST STREET 81,640852,12364.9346,36619.7824524,1.3474467494179692,103.69282794971926
PAN ISLAND EXPRESSWAY,NANYANG PEARL,850,JURONG WEST STREET 81,640850,12265.7199934,36507.0078496,1.346426807212305,103.69193650637403
PAN ISLAND EXPRESSWAY,NANYANG PEARL,849,JURONG WEST STREET 81,640849,12234.0892543,36441.9838061,1.3458387380745542,103.69165231947596
PAN ISLAND EXPRESSWAY,null,944,JURONG WEST STREET 91,640944,12018.2516827,36305.1981264,1.3446015867533871,103.68971296452744
PAN ISLAND EXPRESSWAY,null,941,JURONG WEST STREET 91,640941,11916.1214823,36225.4905695,1.3438806877292757,103.68879530763208
PAN ISLAND EXPRESSWAY,null,943,JURONG WEST STREET 91,640943,12026.7381897,36204.9435422,1.3436949272820609,103.6897892736747
PAN ISLAND EXPRESSWAY,null,945,JURONG WEST STREET 91,640945,12064.672297,36265.1346362,1.3442392925760929,103.69013010188236
PAN ISLAND EXPRESSWAY,NANYANG PEARL,853,JURONG WEST STREET 81,640853,12393.8207292,36589.1251619,1.3471695116660285,103.69308752459655
PAN ISLAND EXPRESSWAY,HONG KAH COURT,405,JURONG WEST STREET 42,640405,15549.0991551,37368.7117999,1.354221278540165,103.72143926539492
PAN ISLAND EXPRESSWAY,null,336,JURONG EAST AVENUE 1,600336,16666.6678153,36947.2741968,1.3504103984146771,103.73148148281754
PAN ISLAND EXPRESSWAY,JURONG EAST COURT,374,JURONG EAST STREET 32,600374,16785.3570545,36859.0298274,1.349612393696372,103.73254801180191
PAN ISLAND EXPRESSWAY,HONG KAH EAST GARDEN,306,JURONG EAST STREET 32,600306,17086.3423386,36467.368656,1.3460704657737725,103.73525269146771
PAN ISLAND EXPRESSWAY,null,262,JURONG EAST STREET 24,600262,17724.7363088,36248.5065259,1.3440913823887073,103.74098912089507
PAN ISLAND EXPRESSWAY,null,264,JURONG EAST STREET 24,600264,17798.7472496,36219.4573128,1.3438286971749764,103.74165416317747
PAN ISLAND EXPRESSWAY,TOH GUAN VIEW,273,TOH GUAN ROAD,600273,18205.7015922,36090.4290752,1.3426619483562332,103.74531093247315
PAN ISLAND EXPRESSWAY,SKYLINE II @ BUKIT BATOK,296,BUKIT BATOK STREET 22,650296,18383.3367308,36187.1882521,1.343537060293406,103.74690705878058
PAN ISLAND EXPRESSWAY,MULTI STOREY CAR PARK,273A,TOH GUAN ROAD,601273,18279.624998,36062.7239725,1.3424114175131379,103.74597518699136
PAN ISLAND EXPRESSWAY,TOH GUAN VIEW,274,TOH GUAN ROAD,600274,18361.4285826,36028.1011826,1.342098327968808,103.74671025165134
PAN ISLAND EXPRESSWAY,null,56,JALAN MA'MOR,320056,30600.9168279,34489.3942999,1.3281842409852362,103.85668924882108
PAN ISLAND EXPRESSWAY,null,55,JALAN BAHAGIA,320055,30598.3198349,34473.5531269,1.328040979258405,103.85666591206684
PAN ISLAND EXPRESSWAY,null,63,JALAN MA'MOR,320063,30689.1689459,34531.1946578,1.3285622609203036,103.85748224631628
PAN ISLAND EXPRESSWAY,null,102,ALJUNIED CRESCENT,380102,33464.552304,33633.0102807,1.3204390302193307,103.88242043324495
PAN ISLAND EXPRESSWAY,null,103,ALJUNIED CRESCENT,380103,33559.1360906,33641.6250332,1.3205169219326423,103.88327031926609
PAN ISLAND EXPRESSWAY,null,97,ALJUNIED CRESCENT,380097,33826.4212438,33728.3533701,1.3213012123058858,103.88567203166815
PAN ISLAND EXPRESSWAY,null,116,ALJUNIED AVENUE 2,380116,33940.8930935,33722.2181406,1.3212457054627726,103.88670061983149
PAN ISLAND EXPRESSWAY,null,113,SIMEI STREET 1,520113,40972.0727047,36111.8262696,1.3428542556737262,103.94988040817998
PAN ISLAND EXPRESSWAY,null,133,SIMEI STREET 1,520133,41617.3145035,36604.9577085,1.3473136658872087,103.95567850496984
PAN ISLAND EXPRESSWAY,null,126,SIMEI STREET 1,520126,41458.7304878,36575.4788414,1.3470471416757754,103.95425351928658
PAN ISLAND EXPRESSWAY,null,136,SIMEI STREET 1,520136,41690.9069289,36673.784107,1.3479360724204934,103.95633980827158
TAMPINES EXPRESSWAY,MATILDA COURT,233,SUMANG LANE,820233,34462.4150537,42570.9153515,1.4012700214228329,103.89138868055706
TAMPINES EXPRESSWAY,MATILDA EDGE,223A,SUMANG LANE,821223,34623.5792939,42570.0495661,1.401262155009782,103.89283687278163
TAMPINES EXPRESSWAY,COMPASSVALE CAPE,287C,COMPASSVALE CRESCENT,543287,35053.4643583,42290.1834649,1.3987310462040097,103.89669967328702
TAMPINES EXPRESSWAY,COMPASSVALE CAPE,287B,COMPASSVALE CRESCENT,542287,34984.1558817,42298.2050557,1.3988036073830667,103.89607688262357
TAMPINES EXPRESSWAY,COMPASSVALE CAPE,288,COMPASSVALE CRESCENT,540288,35143.1056557,42298.4200795,1.3988055131150794,103.89750517469194
TAMPINES EXPRESSWAY,PUNGGOL WAVES,213A,PUNGGOL WALK,821213,35206.5299757,42464.670249,1.4003090031786847,103.89807513461868
TAMPINES EXPRESSWAY,PUNGGOL WAVES,213,PUNGGOL WALK,820213,35270.1604207,42432.0095811,1.4000136160709804,103.89864689769838
TAMPINES EXPRESSWAY,COMPASSVALE CAPE,288A,COMPASSVALE CRESCENT,541288,35087.1058601,42281.1364857,1.3986492203929033,103.8970019671197
TAMPINES EXPRESSWAY,COMPASSVALE CAPE,288B,COMPASSVALE CRESCENT,542288,35176.7574183,42258.7343337,1.3984466013788015,103.89780755314132
TAMPINES EXPRESSWAY,PUNGGOL WAVES,212,PUNGGOL WALK,820212,35329.6431229,42397.0615315,1.3996975436381192,103.89918138922359
TAMPINES EXPRESSWAY,COMPASSVALE CAPE,288C,COMPASSVALE CRESCENT,543288,35206.1132158,42252.3473048,1.3983888321157045,103.898071337048
TAMPINES EXPRESSWAY,PUNGGOL WAVES,212A,PUNGGOL WALK,821212,35307.6294604,42426.1440697,1.399960561067264,103.89898358594678
TAMPINES EXPRESSWAY,COMPASSVALE LODGE,295A,COMPASSVALE CRESCENT,541295,35340.2627963,42239.4416117,1.3982720839781,103.89927677579394
TAMPINES EXPRESSWAY,COMPASSVALE LODGE,295B,COMPASSVALE CRESCENT,542295,35429.4038547,42207.1002711,1.3979795779350104,103.90007777166744
TAMPINES EXPRESSWAY,PUNGGOL CREST,209,PUNGGOL PLACE,820209,35524.9790389,42317.3421398,1.3989765403616952,103.90093662000334
TAMPINES EXPRESSWAY,null,206A,PUNGGOL PLACE,821206,35587.2330776,42344.8571293,1.3992253595762052,103.90149602996227
TAMPINES EXPRESSWAY,PUNGGOL CREST,209C,PUNGGOL PLACE,823209,35508.9220551,42354.1576029,1.39930949012582,103.9007923445552
TAMPINES EXPRESSWAY,PUNGGOL CREST,210,PUNGGOL PLACE,820210,35465.6790646,42362.7009229,1.399386763999944,103.90040377352301
TAMPINES EXPRESSWAY,COMPASSVALE GREEN,299B,COMPASSVALE STREET,542299,35552.8290042,42079.8339328,1.396828595716244,103.90118681275844
TAMPINES EXPRESSWAY,null,205A,PUNGGOL FIELD,821205,35655.7539208,42267.1537063,1.3985226201682002,103.90211172463088
TAMPINES EXPRESSWAY,MULTI STOREY CAR PARK,299,COMPASSVALE STREET,540299,35638.9610013,42065.8536051,1.3967021401299888,103.90196077388457
TAMPINES EXPRESSWAY,null,204D,PUNGGOL FIELD,824204,35704.6496086,42243.7797704,1.398311221849179,103.90255108555785
TAMPINES EXPRESSWAY,null,204C,PUNGGOL FIELD,823204,35762.6861065,42213.0408472,1.398033214748086,103.90307258195948
TAMPINES EXPRESSWAY,RIVERVALE GATEWAY,189B,RIVERVALE DRIVE,542189,35824.7593546,41965.6279874,1.3957956866727688,103.90363029344299
TAMPINES EXPRESSWAY,RIVERVALE GATEWAY,188C,RIVERVALE DRIVE,543188,35955.8939412,41902.1552385,1.395221626633819,103.90480862454176
TAMPINES EXPRESSWAY,RIVERVALE GATEWAY,188B,RIVERVALE DRIVE,542188,36028.2717124,41826.8624788,1.3945406865191434,103.90545897540585
TAMPINES EXPRESSWAY,MULTI STOREY CAR PARK,119,EDGEFIELD PLAINS,820119,36145.7369143,41927.7700948,1.3954532252345944,103.90651452114689
TAMPINES EXPRESSWAY,RIVERVALE GATEWAY,188,RIVERVALE DRIVE,540188,35959.3858979,41856.2328352,1.3948063202731273,103.90483999000081
TAMPINES EXPRESSWAY,null,104B,EDGEFIELD PLAINS,822104,36010.9948986,42055.5505045,1.396608862041502,103.90530379246279
TAMPINES EXPRESSWAY,RIVERVALE GATEWAY,187B,RIVERVALE DRIVE,542187,36071.518093,41800.018924,1.3942979112281202,103.90584757084099
TAMPINES EXPRESSWAY,MULTI STOREY CAR PARK,185,RIVERVALE CRESCENT,540185,36170.0829973,41741.3541839,1.3937673411977343,103.90673323777098
TAMPINES EXPRESSWAY,RIVERVALE GATEWAY,187A,RIVERVALE DRIVE,541187,36067.3691999,41745.3965336,1.3938039274906993,103.90581027466084
TAMPINES EXPRESSWAY,RIVERVALE GATEWAY,188A,RIVERVALE DRIVE,541188,36013.3604929,41798.3250974,1.394282609019455,103.90532497848773
TAMPINES EXPRESSWAY,RIVERVALE GATEWAY,185A,RIVERVALE CRESCENT,541185,36212.7073406,41692.1530012,1.3933223716902081,103.90711623715718
TAMPINES EXPRESSWAY,PUNGGOL EDGE,121,EDGEDALE PLAINS,820121,36344.3829068,41731.9445033,1.3936821938556156,103.90829945676529
TAMPINES EXPRESSWAY,PUNGGOL EDGE,120,EDGEDALE PLAINS,820120,36268.2949769,41789.9222813,1.394206545421805,103.90761576337296
TAMPINES EXPRESSWAY,null,184C,RIVERVALE CRESCENT,543184,36279.5383524,41619.5546369,1.3926657996936322,103.90771674562721
TAMPINES EXPRESSWAY,PUNGGOL EDGE,120A,EDGEDALE PLAINS,821120,36307.0785855,41823.7189974,1.3945121794380069,103.90796427426804
TAMPINES EXPRESSWAY,RIVERVALE GATEWAY,185B,RIVERVALE CRESCENT,542185,36190.9568582,41644.1297577,1.392888073223578,103.90692077853724
TAMPINES EXPRESSWAY,PUNGGOL EDGE,121A,EDGEDALE PLAINS,821121,36380.9769597,41767.3465425,1.3940023463571087,103.90862829324323
TAMPINES EXPRESSWAY,null,184B,RIVERVALE CRESCENT,542184,36224.8552445,41599.4034544,1.3924835753355291,103.9072253694747
TAMPINES EXPRESSWAY,RIVERVALE SHORES,173,SENGKANG EAST DRIVE,540173,36794.5364422,41021.8267017,1.3872600162796176,103.91234422616412
TAMPINES EXPRESSWAY,RIVERVALE SHORES,172,SENGKANG EAST DRIVE,540172,36584.7730798,41008.049442,1.3871354823725728,103.910459338779
TAMPINES EXPRESSWAY,RIVERVALE SHORES,173D,SENGKANG EAST DRIVE,544173,36796.5327368,40967.9605569,1.3867728700374313,103.91236214822867
TAMPINES EXPRESSWAY,RIVERVALE SHORES,173B,SENGKANG EAST DRIVE,542173,36738.0850786,41029.4252974,1.3873287521798197,103.91183697000032
TAMPINES EXPRESSWAY,null,762,PASIR RIS STREET 71,510762,39196.9874281,39740.3730425,1.3756702016905764,103.93393158143341
TAMPINES EXPRESSWAY,null,762A,PASIR RIS STREET 71,511762,39132.1343078,39780.213942,1.3760305326373694,103.9333488450053
TAMPINES EXPRESSWAY,null,769,PASIR RIS STREET 71,510769,39332.270938,39678.0172428,1.3751062271471077,103.93514717610019
TAMPINES EXPRESSWAY,MULTI STOREY CAR PARK,773A,PASIR RIS STREET 71,511773,39416.9011588,39624.4038054,1.3746213344088354,103.9359076179371
TAMPINES EXPRESSWAY,MULTI STOREY CAR PARK,782A,PASIR RIS STREET 71,511782,39691.3228669,39472.0961891,1.3732438132318243,103.93837343074618
TAMPINES EXPRESSWAY,TAMPINES GREENVINES,641B,TAMPINES STREET 62,522641,40276.3287448,38790.1078474,1.3670759274876552,103.94362983620432
TAMPINES EXPRESSWAY,null,559,PASIR RIS STREET 51,510559,41174.3010038,38722.1516837,1.3664609709041442,103.95169869331443
TAMPINES EXPRESSWAY,null,557,PASIR RIS STREET 51,510557,41222.8061742,38784.5565176,1.3670253150782874,103.95213457258475
TAMPINES EXPRESSWAY,null,558,PASIR RIS STREET 51,510558,41175.8944921,38759.9255826,1.366802583120785,103.95171302860302
TAMPINES EXPRESSWAY,null,124,PASIR RIS STREET 11,510124,41464.7183122,38651.3241175,1.3658203022911248,103.95430825576685
TAMPINES EXPRESSWAY,null,123,PASIR RIS STREET 11,510123,41435.4201752,38696.7929854,1.3662315189088254,103.95404501293793
TAMPINES EXPRESSWAY,null,125,PASIR RIS STREET 11,510125,41466.5434716,38691.5759352,1.3661843237191584,103.95432467425199
TAMPINES EXPRESSWAY,TAMPINES GREENEDGE,492J,TAMPINES STREET 45,529492,41532.1762951,38513.1027366,1.3645702494899872,103.9549143480437
TAMPINES EXPRESSWAY,TAMPINES GREENEDGE,492G,TAMPINES STREET 45,527492,41551.2051408,38476.7419893,1.3642414079070055,103.95508531831959
TAMPINES EXPRESSWAY,null,126,PASIR RIS STREET 11,510126,41572.1269463,38614.5664965,1.3654878311592318,103.95527337738126
TAMPINES EXPRESSWAY,TAMPINES GREENEDGE,492,TAMPINES STREET 45,524492,41622.1608011,38441.5737704,1.3639233272603555,103.95572288585316
TAMPINES EXPRESSWAY,null,127,PASIR RIS STREET 11,510127,41566.3689467,38659.3858739,1.3658931633332727,103.95522165833377
TAMPINES EXPRESSWAY,null,134,PASIR RIS STREET 11,510134,41691.9381894,38577.4804376,1.3651523836573909,103.95634994424346
TAMPINES EXPRESSWAY,TAMPINES GREENEDGE,494J,TAMPINES STREET 45,529494,41499.5852436,38444.0511443,1.3639457878052386,103.95462146454179
TAMPINES EXPRESSWAY,TAMPINES GREENEDGE,492F,TAMPINES STREET 45,526492,41669.1654967,38417.9326288,1.3637095040511886,103.95614524327382
TAMPINES EXPRESSWAY,MULTI STOREY CAR PARK,135A,PASIR RIS STREET 11,511135,41750.4556152,38537.0169862,1.364786420367311,103.95687574357007
TAMPINES EXPRESSWAY,TAMPINES GREENEDGE,492H,TAMPINES STREET 45,528492,41720.5326563,38407.9190717,1.3636189214810897,103.95660680649891
TAMPINES EXPRESSWAY,null,498J,TAMPINES STREET 45,527498,41752.5028509,38365.5111446,1.3632353853899808,103.95689406022998
TAMPINES EXPRESSWAY,null,135,PASIR RIS STREET 11,510135,41816.8622397,38510.0298703,1.3645423281781865,103.95747243865515
TAMPINES EXPRESSWAY,null,498H,TAMPINES STREET 45,526498,41821.6364996,38334.8333626,1.3629579149679536,103.9575152573393
TAMPINES EXPRESSWAY,MULTI STOREY CAR PARK,498K,TAMPINES STREET 45,529096,41749.0483356,38323.5782129,1.3628561613995755,103.95686299981243
TAMPINES EXPRESSWAY,null,498N,TAMPINES STREET 45,529097,41854.0692192,38306.2862046,1.3626997301254522,103.95780667337254
TAMPINES EXPRESSWAY,null,142,PASIR RIS STREET 11,510142,41975.9322684,38389.5395953,1.3634525850921655,103.95890173176286
TAMPINES EXPRESSWAY,null,142B,PASIR RIS STREET 11,512142,41936.6871337,38440.8695555,1.363916812310853,103.95854911238285
TAMPINES EXPRESSWAY,null,498L,TAMPINES STREET 45,528498,41786.2750196,38274.1718133,1.3624093313032288,103.9571974831894
TAMPINES EXPRESSWAY,null,498F,TAMPINES STREET 45,524498,41949.7885396,38218.9856515,1.3619101720749591,103.95866673342708
TAMPINES EXPRESSWAY,null,498E,TAMPINES STREET 45,523498,41993.140283,38172.1050849,1.361486181556557,103.95905625516234
TAMPINES EXPRESSWAY,MULTI STOREY CAR PARK,142A,PASIR RIS STREET 11,511142,42070.8492753,38325.5542279,1.3628738807509613,103.95975459335052
TAMPINES EXPRESSWAY,null,498G,TAMPINES STREET 45,525498,41889.1490859,38259.704837,1.3622784494411926,103.95812186730156
TAMPINES EXPRESSWAY,null,498D,TAMPINES STREET 45,522498,42053.0651399,38130.8973741,1.3611134863056458,103.95959469961363
TAMPINES EXPRESSWAY,null,143,PASIR RIS STREET 11,510143,42175.6030743,38227.166815,1.3619840523818683,103.96069582818436
TAMPINES EXPRESSWAY,MULTI STOREY CAR PARK,497L,TAMPINES STREET 45,529098,42084.6901584,38082.5693623,1.3606764110788676,103.95987884815821
TAMPINES EXPRESSWAY,MULTI STOREY CAR PARK,498C,TAMPINES STREET 45,529095,41988.3747706,38094.0697432,1.3607804616993793,103.9590133973956
TAMPINES EXPRESSWAY,null,497G,TAMPINES STREET 45,525497,42066.6615182,38046.0862718,1.360346480365539,103.95971683198144
TAMPINES EXPRESSWAY,null,497H,TAMPINES STREET 45,526497,42104.7858295,37998.4570267,1.3599157214288624,103.9600593810912
TAMPINES EXPRESSWAY,null,368,TAMPINES STREET 34,520368,42241.5810133,37839.1101367,1.3584745832988194,103.96128849813148
TAMPINES EXPRESSWAY,null,366,TAMPINES STREET 34,520366,42251.65665,37744.3480111,1.357617585721282,103.96137898906466
TAMPINES EXPRESSWAY,MULTI STOREY CAR PARK,366A,TAMPINES STREET 34,521366,42213.1450296,37803.2524131,1.3581503132340096,103.96103296562471
TAMPINES EXPRESSWAY,null,353,TAMPINES STREET 33,520353,42435.2611193,37401.0386119,1.3545127372864858,103.96302862663842
TAMPINES EXPRESSWAY,null,361,TAMPINES STREET 34,520361,42384.8840558,37570.373664,1.356044163622252,103.96257603847732
TAMPINES EXPRESSWAY,null,354,TAMPINES STREET 33,520354,42376.3034759,37439.5891569,1.3548614022720304,103.96249887389646
TAMPINES EXPRESSWAY,null,360,TAMPINES STREET 34,520360,42349.4848316,37523.2005574,1.3556175649990387,103.96225793159321
TAMPINES EXPRESSWAY,null,350,TAMPINES STREET 33,520350,42424.8731473,37322.9588671,1.3538066187104523,103.96293524672627
TAMPINES EXPRESSWAY,null,352,TAMPINES STREET 33,520352,42370.0411814,37362.6144659,1.354165275365012,103.9624425664225
TAMPINES EXPRESSWAY,null,349,TAMPINES STREET 33,520349,42433.3900131,37279.8658846,1.3534168980011902,103.96301175535265
TAMPINES EXPRESSWAY,null,348,TAMPINES STREET 33,520348,42472.9229055,37181.3124821,1.3525255992722645,103.96336693543145
TAMPINES EXPRESSWAY,null,351,TAMPINES STREET 33,520351,42422.4248609,37213.3601628,1.35281545076824,103.96291319475004
TAMPINES EXPRESSWAY,null,144,PASIR RIS STREET 11,510144,42158.709998,38274.0269205,1.3624078454835922,103.96054405510128
TAMPINES EXPRESSWAY,null,139,PASIR RIS STREET 11,510139,42052.1633356,38396.7753384,1.3635179863632978,103.95958672147691
TAMPINES EXPRESSWAY,null,138,PASIR RIS STREET 11,510138,42067.7250746,38376.0624124,1.3633306591230858,103.95972654417501
TAMPINES EXPRESSWAY,null,140,PASIR RIS STREET 11,510140,42007.0127356,38444.3725601,1.3639484589906437,103.9591810359718
TAMPINES EXPRESSWAY,null,136,PASIR RIS STREET 11,510136,41870.0744447,38526.2654655,1.3646891318826981,103.9579505931347
TAMPINES EXPRESSWAY,null,137A,PASIR RIS STREET 11,511137,41756.7347993,38561.7251651,1.3650098688820782,103.95693217761581
TAMPINES EXPRESSWAY,null,137,PASIR RIS STREET 11,510137,41789.9392012,38578.1986363,1.3651588332777984,103.95723054886012
TAMPINES EXPRESSWAY,null,133,PASIR RIS STREET 11,510133,41673.9175096,38640.9732541,1.3657265970377674,103.95618804559537
TAMPINES EXPRESSWAY,null,128,PASIR RIS STREET 11,510128,41610.0582689,38679.1632166,1.3660720020850348,103.95561424513906
TAMPINES EXPRESSWAY,null,560,PASIR RIS STREET 51,510560,41032.3086558,38755.6669983,1.3667641337322427,103.95042281132778
TAMPINES EXPRESSWAY,null,561,PASIR RIS STREET 51,510561,41081.5243974,38783.1915223,1.3670130334398163,103.95086506000328
TAMPINES EXPRESSWAY,null,562,PASIR RIS STREET 51,510562,41016.6119822,38847.0286674,1.3675903812407455,103.95028180612663
TAMPINES EXPRESSWAY,COSTA RIS,526A,PASIR RIS STREET 51,511526,40663.1194041,38841.6202932,1.3675416235526605,103.94710543371176
TAMPINES EXPRESSWAY,COSTA RIS,526,PASIR RIS STREET 51,510526,40701.9528035,38896.6626519,1.3680393893332534,103.94745440161918
TAMPINES EXPRESSWAY,COSTA RIS,526B,PASIR RIS STREET 51,512526,40655.0256545,38880.4464888,1.3678927565776637,103.94703272241493
TAMPINES EXPRESSWAY,null,780,PASIR RIS STREET 71,510780,39626.5363059,39508.8940363,1.3735766249243604,103.93779129251342
TAMPINES EXPRESSWAY,null,782,PASIR RIS STREET 71,510782,39749.6299,39488.1217244,1.3733887189727103,103.9388973666751
TAMPINES EXPRESSWAY,null,775,PASIR RIS STREET 71,510775,39553.3865498,39565.8095291,1.3740913762675457,103.93713401276958
TAMPINES EXPRESSWAY,null,774,PASIR RIS STREET 71,510774,39504.0022761,39575.6733505,1.3741806003574644,103.93669026410147
TAMPINES EXPRESSWAY,null,768,PASIR RIS STREET 71,510768,39373.5057084,39707.260504,1.3753706763910474,103.93551771099442
TAMPINES EXPRESSWAY,null,770,PASIR RIS STREET 71,510770,39439.6182491,39675.3978213,1.3750824964787811,103.9361117667756
TAMPINES EXPRESSWAY,null,759,PASIR RIS STREET 71,510759,39066.8028627,39829.0497295,1.3764722100599465,103.93276181367493
TAMPINES EXPRESSWAY,RIVERVALE SHORES,174A,SENGKANG EAST DRIVE,541174,36868.7124344,40896.160995,1.3861235192846197,103.91301071584817
TAMPINES EXPRESSWAY,RIVERVALE SHORES,175,SENGKANG EAST DRIVE,540175,36897.9789716,40893.2850522,1.3860975013958112,103.91327369693546
TAMPINES EXPRESSWAY,PUNGGOL EDGE,121B,EDGEDALE PLAINS,822121,36426.9951006,41666.3218499,1.393088702760502,103.90904177326591
TAMPINES EXPRESSWAY,MULTI STOREY CAR PARK,184,RIVERVALE CRESCENT,540184,36342.346265,41555.8421657,1.392089589473351,103.90828110562272
TAMPINES EXPRESSWAY,PUNGGOL EDGE,122A,EDGEDALE PLAINS,821122,36434.2038144,41712.8862674,1.393509812173508,103.90910656265949
TAMPINES EXPRESSWAY,PUNGGOL EDGE,120B,EDGEDALE PLAINS,822120,36264.8337422,41859.721069,1.394837781052518,103.90758468123387
TAMPINES EXPRESSWAY,RIVERVALE GATEWAY,185D,RIVERVALE CRESCENT,544185,36127.5715839,41752.3724564,1.3938669983661742,103.90635124236869
TAMPINES EXPRESSWAY,null,115,EDGEFIELD PLAINS,820115,36228.519759,41891.8713278,1.3951285465430594,103.90725838047854
TAMPINES EXPRESSWAY,null,116,EDGEFIELD PLAINS,820116,36189.9946693,41923.6199305,1.3954156801865516,103.90691221098575
TAMPINES EXPRESSWAY,null,117,EDGEFIELD PLAINS,820117,36157.2303034,41964.7164973,1.3957873517208266,103.90661780869974
TAMPINES EXPRESSWAY,null,104A,EDGEFIELD PLAINS,821104,35983.2165474,42077.3155457,1.396805704779011,103.90505418779847
TAMPINES EXPRESSWAY,MULTI STOREY CAR PARK,105,EDGEFIELD PLAINS,820105,36042.9406064,42124.1659351,1.397229385989772,103.9055908690701
TAMPINES EXPRESSWAY,RIVERVALE GATEWAY,189A,RIVERVALE DRIVE,541189,35868.3138935,41939.7018248,1.3955612081433835,103.90402165857499
TAMPINES EXPRESSWAY,null,203B,PUNGGOL FIELD,822203,35807.6387539,42214.7229904,1.3980484153276627,103.90347651804608
TAMPINES EXPRESSWAY,MULTI STOREY CAR PARK,204,PUNGGOL FIELD,820204,35761.9309203,42263.0025432,1.3984850502411994,103.90306580933802
TAMPINES EXPRESSWAY,PUNGGOL CREST,210C,PUNGGOL PLACE,823210,35411.3556311,42392.2936885,1.3996544041479677,103.89991564108553
TAMPINES EXPRESSWAY,MATILDA EDGE,221A,SUMANG LANE,821221,34939.3746419,42539.4721225,1.4009855495077417,103.89567454466022
TAMPINES EXPRESSWAY,MATILDA EDGE,221B,SUMANG LANE,822221,34871.5270495,42543.494677,1.4010219442663194,103.8950648796513
TAMPINES EXPRESSWAY,MATILDA EDGE,222,SUMANG LANE,820222,34782.9671364,42553.5256987,1.4011126821307003,103.8942690989147
TAMPINES EXPRESSWAY,MATILDA EDGE,222A,SUMANG LANE,821222,34694.7532469,42554.9588877,1.401125663980748,103.89347642542683
TAMPINES EXPRESSWAY,MATILDA COURT,233C,SUMANG LANE,823233,34423.7462516,42622.0965143,1.4017328938596945,103.89104122108894
TAMPINES EXPRESSWAY,MATILDA COURT,234B,SUMANG LANE,822234,34493.429234,42616.4894914,1.4016821703761355,103.89166737851626
AYER RAJAH EXPRESSWAY,null,427,CLEMENTI AVENUE 3,120427,20263.5742541,32696.673322,1.311970644899582,103.76380299965858
AYER RAJAH EXPRESSWAY,null,428,CLEMENTI AVENUE 3,120428,20225.0855163,32747.7251195,1.3124323293011784,103.76345714683423
AYER RAJAH EXPRESSWAY,null,426,CLEMENTI AVENUE 3,120426,20309.0107958,32653.5214684,1.3115804064302736,103.76421127977773
AYER RAJAH EXPRESSWAY,null,604,CLEMENTI WEST STREET 1,120604,20674.2506204,31973.1847294,1.3054277739757236,103.76749329715197
AYER RAJAH EXPRESSWAY,null,606,CLEMENTI WEST STREET 1,120606,20729.5649369,31909.686949,1.3048535358453588,103.7679903367412
AYER RAJAH EXPRESSWAY,null,611,CLEMENTI WEST STREET 1,120611,20895.002744,31781.8430068,1.3036973994057355,103.76947690094153
AYER RAJAH EXPRESSWAY,MOUNT FABER GREEN,1,TELOK BLANGAH CRESCENT,090001,26283.7653136,29101.3356425,1.2794566007729493,103.81789756198557
AYER RAJAH EXPRESSWAY,MOUNT FABER GREEN,1A,TELOK BLANGAH CRESCENT,091001,26271.8534394,29117.9459856,1.2796068182379763,103.817790528392
AYER RAJAH EXPRESSWAY,MOUNT FABER GREEN,5A,TELOK BLANGAH CRESCENT,091005,26405.2027344,29037.885292,1.278882784432578,103.8189887262748
AYER RAJAH EXPRESSWAY,MOUNT FABER GREEN,4,TELOK BLANGAH CRESCENT,090004,26344.4773196,29024.2999313,1.2787599200686879,103.81844308631038
AYER RAJAH EXPRESSWAY,MOUNT FABER GREEN,5,TELOK BLANGAH CRESCENT,090005,26430.9843673,29020.3307998,1.2787240290544513,103.81922038480256
AYER RAJAH EXPRESSWAY,null,7,TELOK BLANGAH CRESCENT,090007,26449.1943733,28980.2300799,1.2783613731074794,103.81938401049752
AYER RAJAH EXPRESSWAY,MOUNT FABER VIEW,13,TELOK BLANGAH CRESCENT,090013,26570.647715,28957.9034466,1.27815946459735,103.82047531520435
AYER RAJAH EXPRESSWAY,MOUNT FABER VIEW,14A,TELOK BLANGAH CRESCENT,091014,26598.998797,28913.7658252,1.277760300695768,103.82073006220675
